tstart	tend	srcip	dstip	proto	sport	dport	pkts	bytes
2016-07-08 10:33:22	2016-07-08 10:33:22	172.10.1.184	10.199.250.2	TCP	4449	31311	30	1628
2016-07-08 08:31:00	2016-07-08 08:31:00	172.10.1.184	10.199.250.2	TCP	4526	1177	33	1790
2016-07-08 15:08:51	2016-07-08 15:08:51	172.10.1.184	10.199.250.2	TCP	4562	12715	14	764
2016-07-08 13:10:37	2016-07-08 13:10:37	172.10.1.184	10.199.250.2	TCP	4670	8278	14	764
2016-07-08 10:10:24	2016-07-08 10:10:24	172.10.1.184	10.199.250.2	TCP	4682	30730	53	2942
2016-07-08 11:43:12	2016-07-08 11:43:12	172.10.1.184	10.199.250.2	TCP	4701	7497	14	764
2016-07-08 07:22:09	2016-07-08 07:22:09	172.10.1.184	10.199.250.2	TCP	4766	33076	4	224
2016-07-08 11:02:10	2016-07-08 11:02:10	172.10.1.184	10.199.250.2	TCP	4860	23385	14	764
2016-07-08 13:44:49	2016-07-08 13:44:49	172.10.1.185	10.199.250.2	TCP	1068	9149	14	764
2016-07-08 08:09:50	2016-07-08 08:09:50	172.10.1.185	10.199.250.2	TCP	1235	19020	39	2306
2016-07-08 14:00:51	2016-07-08 14:00:51	172.10.1.185	10.199.250.2	TCP	1580	9558	29	1574
2016-07-08 12:18:25	2016-07-08 12:18:25	172.10.1.185	10.199.250.2	TCP	1926	8390	14	764
2016-07-08 11:35:53	2016-07-08 11:35:53	172.10.1.185	10.199.250.2	TCP	1933	7309	41	2222
2016-07-08 07:46:54	2016-07-08 07:46:54	172.10.1.185	10.199.250.2	TCP	2040	1526	35	2030
2016-07-08 09:44:11	2016-07-08 09:44:11	172.10.1.185	10.199.250.2	TCP	2087	21399	30	1628
2016-07-08 09:49:56	2016-07-08 09:49:56	172.10.1.185	10.199.250.2	TCP	2208	30212	29	1574
2016-07-08 07:31:01	2016-07-08 07:31:01	172.10.1.185	10.199.250.2	TCP	2263	26689	45	2626
2016-07-08 08:28:46	2016-07-08 08:28:46	172.10.1.185	10.199.250.2	TCP	2337	34691	54	3128
2016-07-08 10:32:48	2016-07-08 10:32:48	172.10.1.185	10.199.250.2	TCP	2570	5706	46	2492
2016-07-08 07:55:15	2016-07-08 07:55:15	172.10.1.185	10.199.250.2	TCP	2842	14401	30	1628
2016-07-08 08:36:55	2016-07-08 08:36:55	172.10.1.185	10.199.250.2	TCP	2848	34897	40	2412
2016-07-08 10:18:58	2016-07-08 10:18:58	172.10.1.185	10.199.250.2	TCP	2919	22283	14	764
2016-07-08 14:32:08	2016-07-08 14:32:08	172.10.1.185	10.199.250.2	TCP	2941	11782	14	764
2016-07-08 11:39:24	2016-07-08 11:39:24	172.10.1.185	10.199.250.2	TCP	2977	7399	29	1574
2016-07-08 10:55:25	2016-07-08 10:55:25	172.10.1.185	10.199.250.2	TCP	3093	6278	40	2168
2016-07-08 11:15:58	2016-07-08 11:15:58	172.10.1.185	10.199.250.2	TCP	3116	5358	30	1628
2016-07-08 07:55:24	2016-07-08 07:55:24	172.10.1.185	10.199.250.2	TCP	3233	1731	29	1574
2016-07-08 13:40:54	2016-07-08 13:40:54	172.10.1.185	10.199.250.2	TCP	3284	9051	17	926
2016-07-08 14:32:58	2016-07-08 14:32:58	172.10.1.185	10.199.250.2	TCP	3344	10377	43	2330
2016-07-08 10:05:01	2016-07-08 10:05:01	172.10.1.185	10.199.250.2	TCP	3401	30597	48	2600
2016-07-08 16:17:45	2016-07-08 16:17:45	172.10.1.185	10.199.250.2	TCP	3700	13030	36	1952
2016-07-08 11:19:59	2016-07-08 11:19:59	172.10.1.185	10.199.250.2	TCP	3760	6904	65	3518
2016-07-08 07:44:19	2016-07-08 07:44:19	172.10.1.185	10.199.250.2	TCP	3935	21	10	613
2016-07-08 12:42:07	2016-07-08 12:42:07	172.10.1.185	10.199.250.2	TCP	3945	7550	14	764
2016-07-08 13:08:51	2016-07-08 13:08:51	172.10.1.185	10.199.250.2	TCP	4193	9672	14	764
2016-07-08 07:49:16	2016-07-08 07:49:16	172.10.1.185	10.199.250.2	TCP	4200	18491	87	5762
2016-07-08 08:01:54	2016-07-08 08:01:54	172.10.1.185	10.199.250.2	TCP	4217	27459	3	186
2016-07-08 08:18:57	2016-07-08 08:18:57	172.10.1.185	10.199.250.2	TCP	4289	25362	46	2636
2016-07-08 09:22:45	2016-07-08 09:22:45	172.10.1.185	10.199.250.2	TCP	4314	16613	41	2222
2016-07-08 07:21:53	2016-07-08 07:21:53	172.10.1.185	10.199.250.2	TCP	4496	33057	21	1214
2016-07-08 10:06:05	2016-07-08 10:06:05	172.10.1.185	10.199.250.2	TCP	4621	17707	47	2546
2016-07-08 15:02:55	2016-07-08 15:02:55	172.10.1.185	10.199.250.2	TCP	4728	12563	14	764
2016-07-08 09:57:02	2016-07-08 09:57:02	172.10.1.185	10.199.250.2	TCP	4886	4803	29	1574
2016-07-08 13:01:00	2016-07-08 13:01:00	172.10.1.185	10.199.250.2	TCP	4909	8032	50	2708
2016-07-08 12:00:06	2016-07-08 12:00:06	172.10.1.186	10.199.250.2	TCP	1111	6483	29	1574
2016-07-08 13:57:29	2016-07-08 13:57:29	172.10.1.186	10.199.250.2	TCP	1157	10853	38	2060
2016-07-08 08:09:08	2016-07-08 08:09:08	172.10.1.186	10.199.250.2	TCP	1372	14745	15	818
2016-07-08 10:54:16	2016-07-08 10:54:16	172.10.1.186	10.199.250.2	TCP	1448	6251	38	2060
2016-07-08 09:44:16	2016-07-08 09:44:16	172.10.1.186	10.199.250.2	TCP	1500	4468	30	1628
2016-07-08 16:20:58	2016-07-08 16:20:58	172.10.1.186	10.199.250.2	TCP	1599	13108	52	2816
2016-07-08 14:55:37	2016-07-08 14:55:37	172.10.1.186	10.199.250.2	TCP	1820	10955	43	2330
2016-07-08 12:59:50	2016-07-08 12:59:50	172.10.1.186	10.199.250.2	TCP	1890	9442	14	764
2016-07-08 09:02:45	2016-07-08 09:02:45	172.10.1.186	10.199.250.2	TCP	1905	26230	27	1466
2016-07-08 09:17:43	2016-07-08 09:17:43	172.10.1.186	10.199.250.2	TCP	1981	3804	34	1844
2016-07-08 07:38:26	2016-07-08 07:38:26	172.10.1.186	10.199.250.2	TCP	2065	18228	16	920
2016-07-08 09:49:31	2016-07-08 09:49:31	172.10.1.186	10.199.250.2	TCP	2065	21531	35	1898
2016-07-08 15:08:04	2016-07-08 15:08:04	172.10.1.186	10.199.250.2	TCP	2106	11269	30	1628
2016-07-08 14:19:44	2016-07-08 14:19:44	172.10.1.186	10.199.250.2	TCP	2222	11471	47	2546
2016-07-08 10:38:46	2016-07-08 10:38:46	172.10.1.186	10.199.250.2	TCP	2234	31439	58	3532
2016-07-08 10:47:13	2016-07-08 10:47:13	172.10.1.186	10.199.250.2	TCP	2236	4638	39	2114
2016-07-08 12:54:15	2016-07-08 12:54:15	172.10.1.186	10.199.250.2	TCP	2289	7864	53	2870
2016-07-08 08:39:53	2016-07-08 08:39:53	172.10.1.186	10.199.250.2	TCP	2371	1452	35	1898
2016-07-08 08:10:40	2016-07-08 08:10:40	172.10.1.186	10.199.250.2	TCP	2403	27694	14	764
2016-07-08 11:30:28	2016-07-08 11:30:28	172.10.1.186	10.199.250.2	TCP	2412	32734	37	2114
2016-07-08 07:49:56	2016-07-08 07:49:56	172.10.1.186	10.199.250.2	TCP	2458	1572	28	1520
2016-07-08 12:19:01	2016-07-08 12:19:01	172.10.1.186	10.199.250.2	TCP	2699	6962	30	1628
2016-07-08 08:29:33	2016-07-08 08:29:33	172.10.1.186	10.199.250.2	TCP	2710	15261	50	2708
2016-07-08 08:53:17	2016-07-08 08:53:17	172.10.1.186	10.199.250.2	TCP	2852	35312	49	2654
2016-07-08 10:11:26	2016-07-08 10:11:26	172.10.1.186	10.199.250.2	TCP	2863	5154	30	1628
2016-07-08 08:20:54	2016-07-08 08:20:54	172.10.1.186	10.199.250.2	TCP	2897	2345	38	2060
2016-07-08 10:15:19	2016-07-08 10:15:19	172.10.1.186	10.199.250.2	TCP	2930	5255	30	1628
2016-07-08 09:32:40	2016-07-08 09:32:40	172.10.1.186	10.199.250.2	TCP	2959	2745	30	1628
2016-07-08 09:41:33	2016-07-08 09:41:33	172.10.1.186	10.199.250.2	TCP	2959	29997	38	2252
2016-07-08 13:11:14	2016-07-08 13:11:14	172.10.1.186	10.199.250.2	TCP	3012	9733	14	764
2016-07-08 09:36:04	2016-07-08 09:36:04	172.10.1.186	10.199.250.2	TCP	3021	2830	48	2600
2016-07-08 12:45:03	2016-07-08 12:45:03	172.10.1.186	10.199.250.2	TCP	3174	9067	31	1682
2016-07-08 08:22:28	2016-07-08 08:22:28	172.10.1.186	10.199.250.2	TCP	3188	27992	4	224
2016-07-08 13:43:24	2016-07-08 13:43:24	172.10.1.186	10.199.250.2	TCP	3285	10549	14	764
2016-07-08 09:29:48	2016-07-08 09:29:48	172.10.1.186	10.199.250.2	TCP	3368	21035	34	1844
2016-07-08 08:29:50	2016-07-08 08:29:50	172.10.1.186	10.199.250.2	TCP	3400	34722	66	3836
2016-07-08 08:43:21	2016-07-08 08:43:21	172.10.1.186	10.199.250.2	TCP	3723	1516	30	1628
2016-07-08 07:40:08	2016-07-08 07:40:08	172.10.1.186	10.199.250.2	TCP	3757	21	107	6495
2016-07-08 07:19:00	2016-07-08 07:19:00	172.10.1.186	10.199.250.2	TCP	3831	13477	14	764
2016-07-08 10:20:06	2016-07-08 10:20:06	172.10.1.186	10.199.250.2	TCP	3886	22311	37	2078
2016-07-08 10:00:08	2016-07-08 10:00:08	172.10.1.186	10.199.250.2	TCP	3986	4874	51	2762
2016-07-08 09:25:53	2016-07-08 09:25:53	172.10.1.186	10.199.250.2	TCP	3993	20938	42	2276
2016-07-08 12:57:58	2016-07-08 12:57:58	172.10.1.186	10.199.250.2	TCP	4022	7961	48	2600
2016-07-08 07:58:46	2016-07-08 07:58:46	172.10.1.186	10.199.250.2	TCP	4318	27396	14	764
2016-07-08 07:42:37	2016-07-08 07:42:37	172.10.1.186	10.199.250.2	TCP	4381	1404	36	2236
2016-07-08 10:31:02	2016-07-08 10:31:02	172.10.1.186	10.199.250.2	TCP	4496	5660	39	2114
2016-07-08 09:17:15	2016-07-08 09:17:15	172.10.1.186	10.199.250.2	TCP	4535	20714	43	2330
2016-07-08 09:22:40	2016-07-08 09:22:40	172.10.1.186	10.199.250.2	TCP	4608	29521	29	1574
2016-07-08 08:50:19	2016-07-08 08:50:19	172.10.1.186	10.199.250.2	TCP	4721	25928	30	1628
2016-07-08 07:52:54	2016-07-08 07:52:54	172.10.1.186	10.199.250.2	TCP	4884	18580	52	2924
2016-07-08 10:31:37	2016-07-08 10:31:37	172.10.1.186	10.199.250.2	TCP	4999	4242	14	764
2016-07-08 10:14:47	2016-07-08 10:14:47	172.10.1.187	10.199.250.2	TCP	1059	30837	29	1574
2016-07-08 07:34:33	2016-07-08 07:34:33	172.10.1.187	10.199.250.2	TCP	1149	21	27	1771
2016-07-08 14:18:29	2016-07-08 14:18:29	172.10.1.187	10.199.250.2	TCP	1266	10002	35	1898
2016-07-08 13:41:04	2016-07-08 13:41:04	172.10.1.187	10.199.250.2	TCP	1289	10486	29	1574
2016-07-08 11:06:04	2016-07-08 11:06:04	172.10.1.187	10.199.250.2	TCP	1438	32138	17	986
2016-07-08 10:22:49	2016-07-08 10:22:49	172.10.1.187	10.199.250.2	TCP	1488	31038	56	3328
2016-07-08 16:28:59	2016-07-08 16:28:59	172.10.1.187	10.199.250.2	TCP	1556	13315	14	764
2016-07-08 07:37:24	2016-07-08 07:37:24	172.10.1.187	10.199.250.2	TCP	1565	1264	44	2504
2016-07-08 11:26:39	2016-07-08 11:26:39	172.10.1.187	10.199.250.2	TCP	1759	32636	37	2042
2016-07-08 13:28:52	2016-07-08 13:28:52	172.10.1.187	10.199.250.2	TCP	1780	10178	42	2276
2016-07-08 16:01:20	2016-07-08 16:01:20	172.10.1.187	10.199.250.2	TCP	1898	12613	53	2870
2016-07-08 09:41:53	2016-07-08 09:41:53	172.10.1.187	10.199.250.2	TCP	2180	2971	29	1574
2016-07-08 07:49:39	2016-07-08 07:49:39	172.10.1.187	10.199.250.2	TCP	2188	24665	40	2324
2016-07-08 07:57:20	2016-07-08 07:57:20	172.10.1.187	10.199.250.2	TCP	2252	18694	60	3820
2016-07-08 09:14:57	2016-07-08 09:14:57	172.10.1.187	10.199.250.2	TCP	2289	29328	30	1628
2016-07-08 13:56:56	2016-07-08 13:56:56	172.10.1.187	10.199.250.2	TCP	2291	10888	14	764
2016-07-08 13:01:53	2016-07-08 13:01:53	172.10.1.187	10.199.250.2	TCP	2481	8058	44	2384
2016-07-08 08:41:38	2016-07-08 08:41:38	172.10.1.187	10.199.250.2	TCP	2517	21	25	1551
2016-07-08 08:29:25	2016-07-08 08:29:25	172.10.1.187	10.199.250.2	TCP	2531	15256	30	1628
2016-07-08 14:47:52	2016-07-08 14:47:52	172.10.1.187	10.199.250.2	TCP	2607	12180	29	1574
2016-07-08 10:55:05	2016-07-08 10:55:05	172.10.1.187	10.199.250.2	TCP	2656	6269	14	764
2016-07-08 10:46:12	2016-07-08 10:46:12	172.10.1.187	10.199.250.2	TCP	2835	22977	14	764
2016-07-08 08:14:44	2016-07-08 08:14:44	172.10.1.187	10.199.250.2	TCP	2919	27798	29	1574
2016-07-08 07:36:35	2016-07-08 07:36:35	172.10.1.187	10.199.250.2	TCP	2940	47262	48	2600
2016-07-08 08:52:42	2016-07-08 08:52:42	172.10.1.187	10.199.250.2	TCP	2969	3163	37	2006
2016-07-08 13:52:51	2016-07-08 13:52:51	172.10.1.187	10.199.250.2	TCP	3077	10786	47	2546
2016-07-08 14:32:27	2016-07-08 14:32:27	172.10.1.187	10.199.250.2	TCP	3165	11793	50	2708
2016-07-08 16:16:59	2016-07-08 16:16:59	172.10.1.187	10.199.250.2	TCP	3362	13012	50	2708
2016-07-08 09:07:21	2016-07-08 09:07:21	172.10.1.187	10.199.250.2	TCP	3413	20467	42	2276
2016-07-08 09:03:59	2016-07-08 09:03:59	172.10.1.187	10.199.250.2	TCP	3417	16140	33	1790
2016-07-08 16:25:07	2016-07-08 16:25:07	172.10.1.187	10.199.250.2	TCP	3556	13217	43	2330
2016-07-08 08:11:07	2016-07-08 08:11:07	172.10.1.187	10.199.250.2	TCP	3723	34248	68	4356
2016-07-08 09:27:07	2016-07-08 09:27:07	172.10.1.187	10.199.250.2	TCP	3866	16720	29	1574
2016-07-08 14:09:47	2016-07-08 14:09:47	172.10.1.187	10.199.250.2	TCP	3872	9784	30	1628
2016-07-08 11:09:58	2016-07-08 11:09:58	172.10.1.187	10.199.250.2	TCP	4124	5212	30	1628
2016-07-08 14:04:42	2016-07-08 14:04:42	172.10.1.187	10.199.250.2	TCP	4160	11089	35	1898
2016-07-08 08:22:03	2016-07-08 08:22:03	172.10.1.187	10.199.250.2	TCP	4304	2377	30	1628
2016-07-08 10:11:45	2016-07-08 10:11:45	172.10.1.187	10.199.250.2	TCP	4499	22099	30	1628
2016-07-08 11:26:26	2016-07-08 11:26:26	172.10.1.187	10.199.250.2	TCP	4504	7067	36	1952
2016-07-08 15:41:08	2016-07-08 15:41:08	172.10.1.187	10.199.250.2	TCP	4531	12107	14	764
2016-07-08 08:01:53	2016-07-08 08:01:53	172.10.1.187	10.199.250.2	TCP	4543	24983	14	764
2016-07-08 10:50:40	2016-07-08 10:50:40	172.10.1.187	10.199.250.2	TCP	4666	6158	14	764
2016-07-08 08:19:16	2016-07-08 08:19:16	172.10.1.187	10.199.250.2	TCP	4770	34452	22	1256
2016-07-08 09:54:38	2016-07-08 09:54:38	172.10.1.187	10.199.250.2	TCP	4836	17421	43	2330
2016-07-08 10:58:37	2016-07-08 10:58:37	172.10.1.187	10.199.250.2	TCP	4940	23296	14	764
2016-07-08 08:19:33	2016-07-08 08:19:33	172.10.1.188	10.199.250.2	TCP	1097	25374	59	3646
2016-07-08 07:31:33	2016-07-08 07:31:33	172.10.1.188	10.199.250.2	TCP	1230	18083	3	186
2016-07-08 11:02:32	2016-07-08 11:02:32	172.10.1.188	10.199.250.2	TCP	1262	23391	14	764
2016-07-08 08:46:06	2016-07-08 08:46:06	172.10.1.188	10.199.250.2	TCP	1312	15685	35	1898
2016-07-08 16:28:38	2016-07-08 16:28:38	172.10.1.188	10.199.250.2	TCP	1394	13305	14	764
2016-07-08 09:05:29	2016-07-08 09:05:29	172.10.1.188	10.199.250.2	TCP	1414	35626	29	1574
2016-07-08 15:54:45	2016-07-08 15:54:45	172.10.1.188	10.199.250.2	TCP	1557	12446	30	1628
2016-07-08 07:34:56	2016-07-08 07:34:56	172.10.1.188	10.199.250.2	TCP	1637	18165	3	186
2016-07-08 09:15:44	2016-07-08 09:15:44	172.10.1.188	10.199.250.2	TCP	1672	2311	14	764
2016-07-08 10:32:27	2016-07-08 10:32:27	172.10.1.188	10.199.250.2	TCP	2070	5696	53	2870
2016-07-08 14:19:20	2016-07-08 14:19:20	172.10.1.188	10.199.250.2	TCP	2126	10026	45	2438
2016-07-08 08:23:56	2016-07-08 08:23:56	172.10.1.188	10.199.250.2	TCP	2232	19367	42	2596
2016-07-08 11:17:05	2016-07-08 11:17:05	172.10.1.188	10.199.250.2	TCP	2394	32408	34	1916
2016-07-08 08:10:45	2016-07-08 08:10:45	172.10.1.188	10.199.250.2	TCP	2509	27700	14	764
2016-07-08 13:47:24	2016-07-08 13:47:24	172.10.1.188	10.199.250.2	TCP	2683	10651	42	2276
2016-07-08 08:57:34	2016-07-08 08:57:34	172.10.1.188	10.199.250.2	TCP	2783	35424	43	2330
2016-07-08 08:07:53	2016-07-08 08:07:53	172.10.1.188	10.199.250.2	TCP	3005	18966	42	2332
2016-07-08 15:20:17	2016-07-08 15:20:17	172.10.1.188	10.199.250.2	TCP	3062	13005	43	2330
2016-07-08 08:32:25	2016-07-08 08:32:25	172.10.1.188	10.199.250.2	TCP	3114	19583	33	1862
2016-07-08 13:34:33	2016-07-08 13:34:33	172.10.1.188	10.199.250.2	TCP	3196	8887	46	2492
2016-07-08 07:28:57	2016-07-08 07:28:57	172.10.1.188	10.199.250.2	TCP	3319	24118	35	2018
2016-07-08 10:09:08	2016-07-08 10:09:08	172.10.1.188	10.199.250.2	TCP	3323	30699	14	764
2016-07-08 13:15:06	2016-07-08 13:15:06	172.10.1.188	10.199.250.2	TCP	3344	8394	30	1628
2016-07-08 08:30:14	2016-07-08 08:30:14	172.10.1.188	10.199.250.2	TCP	3470	15279	14	764
2016-07-08 10:32:36	2016-07-08 10:32:36	172.10.1.188	10.199.250.2	TCP	3673	31288	5	278
2016-07-08 08:11:50	2016-07-08 08:11:50	172.10.1.188	10.199.250.2	TCP	3694	19063	14	764
2016-07-08 10:13:35	2016-07-08 10:13:35	172.10.1.188	10.199.250.2	TCP	3837	30812	43	2330
2016-07-08 12:02:14	2016-07-08 12:02:14	172.10.1.188	10.199.250.2	TCP	3957	6536	33	1790
2016-07-08 07:18:55	2016-07-08 07:18:55	172.10.1.188	10.199.250.2	TCP	3959	21	115	7049
2016-07-08 09:56:01	2016-07-08 09:56:01	172.10.1.188	10.199.250.2	TCP	4041	17405	36	1952
2016-07-08 09:00:51	2016-07-08 09:00:51	172.10.1.188	10.199.250.2	TCP	4072	26173	40	2312
2016-07-08 14:04:37	2016-07-08 14:04:37	172.10.1.188	10.199.250.2	TCP	4109	11085	38	2060
2016-07-08 11:34:34	2016-07-08 11:34:34	172.10.1.188	10.199.250.2	TCP	4188	7277	58	3140
2016-07-08 11:06:27	2016-07-08 11:06:27	172.10.1.188	10.199.250.2	TCP	4548	5126	14	764
2016-07-08 08:50:10	2016-07-08 08:50:10	172.10.1.188	10.199.250.2	TCP	4552	25918	30	1628
2016-07-08 13:38:39	2016-07-08 13:38:39	172.10.1.188	10.199.250.2	TCP	4579	8989	49	2654
2016-07-08 14:03:20	2016-07-08 14:03:20	172.10.1.188	10.199.250.2	TCP	4619	9621	39	2114
2016-07-08 10:37:13	2016-07-08 10:37:13	172.10.1.188	10.199.250.2	TCP	4689	31409	42	2276
2016-07-08 13:20:05	2016-07-08 13:20:05	172.10.1.188	10.199.250.2	TCP	4705	9961	14	764
2016-07-08 15:30:26	2016-07-08 15:30:26	172.10.1.188	10.199.250.2	TCP	4836	11840	41	2222
2016-07-08 12:17:44	2016-07-08 12:17:44	172.10.1.188	10.199.250.2	TCP	4860	8378	35	1898
2016-07-08 07:46:48	2016-07-08 07:46:48	172.10.1.188	10.199.250.2	TCP	4961	18459	3	186
2016-07-08 08:53:38	2016-07-08 08:53:38	172.10.1.188	10.199.250.2	TCP	4977	15875	34	1844
2016-07-08 13:45:38	2016-07-08 13:45:38	172.10.1.189	10.199.250.2	TCP	1350	10600	52	2816
2016-07-08 09:00:17	2016-07-08 09:00:17	172.10.1.189	10.199.250.2	TCP	1470	28948	37	2006
2016-07-08 10:17:27	2016-07-08 10:17:27	172.10.1.189	10.199.250.2	TCP	1491	5320	31	1682
2016-07-08 07:54:28	2016-07-08 07:54:28	172.10.1.189	10.199.250.2	TCP	1694	1691	39	2114
2016-07-08 09:54:16	2016-07-08 09:54:16	172.10.1.189	10.199.250.2	TCP	1950	30322	59	3194
2016-07-08 07:31:43	2016-07-08 07:31:43	172.10.1.189	10.199.250.2	TCP	2028	1138	2	116
2016-07-08 13:41:56	2016-07-08 13:41:56	172.10.1.189	10.199.250.2	TCP	2044	10506	33	1790
2016-07-08 14:56:02	2016-07-08 14:56:02	172.10.1.189	10.199.250.2	TCP	2095	10968	48	2600
2016-07-08 09:06:40	2016-07-08 09:06:40	172.10.1.189	10.199.250.2	TCP	2165	16205	30	1628
2016-07-08 08:47:16	2016-07-08 08:47:16	172.10.1.189	10.199.250.2	TCP	2375	15716	44	2384
2016-07-08 14:31:46	2016-07-08 14:31:46	172.10.1.189	10.199.250.2	TCP	2423	10349	51	2762
2016-07-08 08:39:30	2016-07-08 08:39:30	172.10.1.189	10.199.250.2	TCP	2712	2830	2	116
2016-07-08 09:03:08	2016-07-08 09:03:08	172.10.1.189	10.199.250.2	TCP	2725	16116	70	3788
2016-07-08 12:53:55	2016-07-08 12:53:55	172.10.1.189	10.199.250.2	TCP	2935	9291	34	1844
2016-07-08 09:56:31	2016-07-08 09:56:31	172.10.1.189	10.199.250.2	TCP	2949	3349	30	1628
2016-07-08 11:14:33	2016-07-08 11:14:33	172.10.1.189	10.199.250.2	TCP	3037	23697	46	2548
2016-07-08 11:13:30	2016-07-08 11:13:30	172.10.1.189	10.199.250.2	TCP	3122	6743	29	1574
2016-07-08 13:34:07	2016-07-08 13:34:07	172.10.1.189	10.199.250.2	TCP	3122	10307	31	1682
2016-07-08 08:04:29	2016-07-08 08:04:29	172.10.1.189	10.199.250.2	TCP	3137	14621	35	1898
2016-07-08 07:31:02	2016-07-08 07:31:02	172.10.1.189	10.199.250.2	TCP	3194	13790	41	2222
2016-07-08 16:09:50	2016-07-08 16:09:50	172.10.1.189	10.199.250.2	TCP	3304	12828	14	764
2016-07-08 09:37:05	2016-07-08 09:37:05	172.10.1.189	10.199.250.2	TCP	3373	29877	27	1466
2016-07-08 09:33:05	2016-07-08 09:33:05	172.10.1.189	10.199.250.2	TCP	3418	2760	30	1628
2016-07-08 09:03:33	2016-07-08 09:03:33	172.10.1.189	10.199.250.2	TCP	3458	3437	14	764
2016-07-08 08:51:28	2016-07-08 08:51:28	172.10.1.189	10.199.250.2	TCP	3660	20062	42	2384
2016-07-08 10:21:03	2016-07-08 10:21:03	172.10.1.189	10.199.250.2	TCP	3704	3965	14	764
2016-07-08 16:17:56	2016-07-08 16:17:56	172.10.1.189	10.199.250.2	TCP	3788	13034	30	1628
2016-07-08 12:33:46	2016-07-08 12:33:46	172.10.1.189	10.199.250.2	TCP	3929	8780	33	1790
2016-07-08 16:25:52	2016-07-08 16:25:52	172.10.1.189	10.199.250.2	TCP	4066	13236	36	1952
2016-07-08 07:50:42	2016-07-08 07:50:42	172.10.1.189	10.199.250.2	TCP	4349	33749	14	764
2016-07-08 10:09:33	2016-07-08 10:09:33	172.10.1.189	10.199.250.2	TCP	4351	17802	14	764
2016-07-08 10:53:27	2016-07-08 10:53:27	172.10.1.189	10.199.250.2	TCP	4393	6231	52	2816
2016-07-08 14:33:47	2016-07-08 14:33:47	172.10.1.189	10.199.250.2	TCP	4395	11821	38	2060
2016-07-08 10:40:30	2016-07-08 10:40:30	172.10.1.189	10.199.250.2	TCP	4453	31488	50	2912
2016-07-08 09:12:38	2016-07-08 09:12:38	172.10.1.189	10.199.250.2	TCP	4506	29260	35	2042
2016-07-08 11:05:40	2016-07-08 11:05:40	172.10.1.189	10.199.250.2	TCP	4511	6542	29	1574
2016-07-08 10:02:06	2016-07-08 10:02:06	172.10.1.189	10.199.250.2	TCP	4628	30518	14	764
2016-07-08 08:35:07	2016-07-08 08:35:07	172.10.1.189	10.199.250.2	TCP	4766	34853	43	2330
2016-07-08 16:05:46	2016-07-08 16:05:46	172.10.1.189	10.199.250.2	TCP	4793	12722	37	2006
2016-07-08 09:42:35	2016-07-08 09:42:35	172.10.1.189	10.199.250.2	TCP	4848	21358	14	764
2016-07-08 13:05:42	2016-07-08 13:05:42	172.10.1.189	10.199.250.2	TCP	4868	9587	29	1574
2016-07-08 09:24:45	2016-07-08 09:24:45	172.10.1.189	10.199.250.2	TCP	4893	2548	29	1574
2016-07-08 10:52:11	2016-07-08 10:52:11	172.10.1.189	10.199.250.2	TCP	4943	31787	34	1964
2016-07-08 11:05:46	2016-07-08 11:05:46	172.10.1.189	10.199.250.2	TCP	4966	23478	49	2978
2016-07-08 11:19:18	2016-07-08 11:19:18	172.10.1.189	10.199.250.2	TCP	4972	32463	29	1610
2016-07-08 08:15:45	2016-07-08 08:15:45	172.10.1.189	10.199.250.2	TCP	4988	14912	31	1682
2016-07-08 14:34:59	2016-07-08 14:34:59	172.10.1.190	10.199.250.2	TCP	1243	11861	14	764
2016-07-08 11:12:14	2016-07-08 11:12:14	172.10.1.190	10.199.250.2	TCP	1393	6707	33	1790
2016-07-08 10:37:59	2016-07-08 10:37:59	172.10.1.190	10.199.250.2	TCP	1475	31426	16	920
2016-07-08 14:06:59	2016-07-08 14:06:59	172.10.1.190	10.199.250.2	TCP	1706	11143	49	2654
2016-07-08 08:38:39	2016-07-08 08:38:39	172.10.1.190	10.199.250.2	TCP	1728	2811	14	764
2016-07-08 12:43:59	2016-07-08 12:43:59	172.10.1.190	10.199.250.2	TCP	1774	9035	41	2222
2016-07-08 14:46:04	2016-07-08 14:46:04	172.10.1.190	10.199.250.2	TCP	2101	10706	29	1574
2016-07-08 10:49:34	2016-07-08 10:49:34	172.10.1.190	10.199.250.2	TCP	2167	31718	45	2722
2016-07-08 09:01:34	2016-07-08 09:01:34	172.10.1.190	10.199.250.2	TCP	2270	35527	54	2924
2016-07-08 13:47:05	2016-07-08 13:47:05	172.10.1.190	10.199.250.2	TCP	2367	10641	14	764
2016-07-08 12:41:03	2016-07-08 12:41:03	172.10.1.190	10.199.250.2	TCP	2434	7529	14	764
2016-07-08 10:53:16	2016-07-08 10:53:16	172.10.1.190	10.199.250.2	TCP	2461	31811	45	2522
2016-07-08 15:32:32	2016-07-08 15:32:32	172.10.1.190	10.199.250.2	TCP	2525	11890	30	1628
2016-07-08 08:30:09	2016-07-08 08:30:09	172.10.1.190	10.199.250.2	TCP	2626	2594	34	1844
2016-07-08 11:42:37	2016-07-08 11:42:37	172.10.1.190	10.199.250.2	TCP	2721	6039	30	1628
2016-07-08 15:19:32	2016-07-08 15:19:32	172.10.1.190	10.199.250.2	TCP	2784	12987	48	2600
2016-07-08 07:50:17	2016-07-08 07:50:17	172.10.1.190	10.199.250.2	TCP	2803	24692	34	2124
