firstseen	srcip	dstip	sport	dport	pkts	bytes
2013-04-06 11:37:44	10.9.81.5	172.10.0.8	62560	56076	0	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.7	62561	58305	0	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.2	62560	43739	0	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.8	62560	5526	0	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.7	62560	19452	0	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.2	62560	32289	0	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.7	62560	46165	0	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.5	62560	32752	0	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.7	62560	10941	0	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.2	62560	60495	0	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.9	62658	3389	0	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.5	62665	3389	0	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.7	62559	58305	0	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.3	62559	51186	1	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.2	62559	48567	0	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.8	62561	40216	0	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.8	62561	13364	0	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.7	62561	18339	0	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.7	62561	13458	0	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.5	62560	16914	0	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.2	62561	63013	0	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.7	62710	80	1	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.5	62559	18017	0	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.4	62559	34298	0	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.8	62561	61606	0	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.2	62561	42472	0	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.8	62560	19622	0	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.7	62560	34706	0	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.2	62560	22934	0	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.9	62559	24217	0	0
2013-04-06 11:37:44	10.9.81.5	172.20.0.6	62559	8182	0	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.8	62561	51127	0	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.7	62561	40501	0	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.8	62560	45283	0	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.7	62560	25437	0	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.2	62559	36632	0	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.8	62561	29325	0	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.2	62561	53406	0	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.8	62560	13364	0	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.7	62560	18339	0	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.5	62559	16914	0	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.8	62560	40216	0	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.7	62560	13458	0	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.2	62560	63013	0	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.2	62559	22934	0	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.8	62559	19622	0	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.7	62559	34706	0	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.2	62561	64444	0	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.8	62560	61606	0	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.5	62560	46736	0	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.2	62560	42472	0	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.4	62560	59905	0	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.8	62705	80	1	0
2013-04-06 11:37:43	10.9.81.5	172.20.0.6	62559	46473	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.5	62559	44473	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.9	62560	32328	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.8	62560	35400	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.7	62560	20546	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.2	62560	60784	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.2	62559	9975	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.7	62559	2630	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.3	62559	37545	1	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.8	62559	16358	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.7	62559	56966	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.3	62559	33538	1	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.2	62559	31992	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.8	62559	54403	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.7	62559	35579	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.8	62561	30719	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.7	62561	60164	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.8	62560	11534	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.7	62560	11514	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.5	62560	31683	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.4	62559	63775	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.3	62559	51366	1	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.2	62559	37860	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.8	62559	44248	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.7	62559	45189	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.2	62560	7794	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.3	62559	45535	1	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.2	62559	60784	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.9	62559	32328	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.8	62559	35400	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.7	62559	20546	0	0
2013-04-06 11:37:43	10.9.81.5	172.20.0.6	62560	29927	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.5	62560	46764	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.3	62559	50512	1	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.8	62559	11534	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.7	62559	11514	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.5	62559	31683	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.8	62561	30720	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.8	62561	40925	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.7	62561	29840	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.8	62560	30719	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.7	62560	60164	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.2	62561	28147	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.2	62559	7794	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.8	62561	54761	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.7	62561	8707	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.2	62561	60316	0	0
2013-04-06 11:37:43	10.9.81.5	172.20.0.6	62559	29927	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.5	62559	46764	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.8	62561	25774	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.7	62561	6280	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.2	62561	48194	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.2	62561	35807	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.8	62559	30719	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.7	62559	60164	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.8	62561	22366	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.8	62560	40925	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.7	62561	28106	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.9	62560	49631	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.8	62560	30720	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.7	62560	29840	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.2	62560	28147	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.8	62560	54761	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.7	62560	8707	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.5	62560	7191	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.2	62560	60316	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.2	62707	389	1	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.8	62560	25774	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.7	62560	6280	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.5	62560	41427	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.4	62560	43011	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.2	62560	48194	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.2	62560	35807	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.8	62561	10534	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.7	62561	36021	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.2	62559	60316	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.8	62559	54761	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.8	62561	16720	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.7	62561	61210	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.2	62561	60648	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.5	62559	41427	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.3	62559	65495	1	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.2	62559	48194	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.8	62559	25774	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.7	62559	6280	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.2	62561	33242	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.3	62559	36679	1	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.2	62559	35807	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.8	62559	30720	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.7	62559	8707	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.3	62559	61610	1	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.2	62559	28147	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.8	62559	40925	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.7	62559	29840	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.5	62559	7191	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.4	62559	43011	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.7	62561	1871	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.8	62560	22366	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.7	62560	28106	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.9	62559	49631	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.8	62561	42960	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.7	62561	61320	0	0
2013-04-06 11:37:43	10.9.81.5	172.20.0.6	62668	3389	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.5	62664	3389	1	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.8	62560	10534	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.7	62560	36021	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.8	62560	16720	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.7	62560	61210	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.2	62560	60648	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.8	62561	61576	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.7	62561	27331	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.2	62560	33242	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.8	62559	22366	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.7	62559	28106	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.7	62561	55311	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.8	62561	26108	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.7	62561	30205	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.2	62561	8896	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.8	62561	35824	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.7	62560	1871	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.2	62561	36097	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.8	62560	42960	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.7	62560	61320	0	0
2013-04-06 11:37:43	10.9.81.5	172.20.0.6	62560	37293	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.5	62560	4180	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.4	62560	27741	0	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.8	62559	45283	0	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.7	62559	25437	0	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.8	62560	51127	0	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.7	62560	40501	0	0
2013-04-06 11:37:44	10.9.81.5	172.20.0.6	62560	39856	0	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.3	62559	59046	1	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.9	62560	47056	0	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.8	62560	29325	0	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.2	62560	53406	0	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.8	62559	13364	0	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.7	62559	18339	0	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.3	62559	39373	1	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.2	62559	63013	0	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.8	62559	40216	0	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.7	62559	13458	0	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.5	62560	18759	0	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.3	62559	60003	1	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.2	62559	42472	0	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.8	62559	61606	0	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.2	62560	64444	0	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.5	62559	46736	0	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.4	62559	59905	0	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.3	62559	50484	1	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.8	62559	51127	0	0
2013-04-06 11:37:44	10.9.81.5	172.10.0.7	62559	40501	0	0
2013-04-06 11:37:44	10.9.81.5	172.20.0.6	62559	39856	0	0
2013-04-06 11:37:45	10.9.81.5	172.10.0.7	62560	17546	0	0
2013-04-06 11:37:45	10.9.81.5	172.10.0.2	62561	64089	0	0
2013-04-06 11:37:45	10.9.81.5	172.10.0.8	62561	6873	0	0
2013-04-06 11:37:45	10.9.81.5	172.10.0.7	62561	50031	0	0
2013-04-06 11:37:45	10.9.81.5	172.10.0.2	62561	52987	0	0
2013-04-06 11:37:46	10.9.81.5	172.10.0.4	62559	49157	0	0
2013-04-06 11:37:46	10.9.81.5	172.10.0.8	62561	12884	0	0
2013-04-06 11:37:46	10.9.81.5	172.10.0.7	62561	17546	0	0
2013-04-06 11:37:46	10.9.81.5	172.10.0.7	62561	63384	0	0
2013-04-06 11:37:46	10.9.81.5	172.10.0.8	62707	80	1	0
2013-04-06 11:37:46	10.9.81.5	172.10.0.7	62559	11991	0	0
2013-04-06 11:37:46	10.9.81.5	172.10.0.7	62560	63384	0	0
2013-04-06 11:37:46	10.9.81.5	172.20.0.6	62560	14930	0	0
2013-04-06 11:37:46	10.9.81.5	172.10.0.7	62561	25146	0	0
2013-04-06 11:37:46	10.9.81.5	172.10.0.7	62559	63384	0	0
2013-04-06 11:37:46	10.9.81.5	172.20.0.6	62559	14930	0	0
2013-04-06 11:37:42	10.9.81.5	172.10.0.2	62560	39771	0	0
2013-04-06 11:37:42	10.9.81.5	172.10.0.8	62561	46875	0	0
2013-04-06 11:37:42	10.9.81.5	172.10.0.7	62561	36781	0	0
2013-04-06 11:37:42	10.9.81.5	172.10.0.2	62561	29668	0	0
2013-04-06 11:37:42	10.9.81.5	172.10.0.8	62561	40281	0	0
2013-04-06 11:37:42	10.9.81.5	172.10.0.7	62561	63345	0	0
2013-04-06 11:37:42	10.9.81.5	172.20.0.6	62560	37620	0	0
2013-04-06 11:37:42	10.9.81.5	172.10.0.5	62560	63600	0	0
2013-04-06 11:37:42	10.9.81.5	172.20.0.6	62559	37620	0	0
2013-04-06 11:37:42	10.9.81.5	172.10.0.5	62559	63600	0	0
2013-04-06 11:37:42	10.9.81.5	172.10.0.7	62561	8306	0	0
2013-04-06 11:37:42	10.9.81.5	172.10.0.8	62561	43286	0	0
2013-04-06 11:37:42	10.9.81.5	172.10.0.7	62560	63345	0	0
2013-04-06 11:37:42	10.9.81.5	172.10.0.8	62560	40281	0	0
2013-04-06 11:37:42	10.9.81.5	172.10.0.7	62560	36781	0	0
2013-04-06 11:37:42	10.9.81.5	172.10.0.4	62560	55856	0	0
2013-04-06 11:37:42	10.9.81.5	172.10.0.2	62560	33076	0	0
2013-04-06 11:37:42	10.9.81.5	172.10.0.8	62561	13375	0	0
2013-04-06 11:37:42	10.9.81.5	172.10.0.7	62559	63208	0	0
2013-04-06 11:37:42	10.9.81.5	172.10.0.8	62560	46875	0	0
2013-04-06 11:37:42	10.9.81.5	172.10.0.7	62560	46987	0	0
2013-04-06 11:37:42	10.9.81.5	172.10.0.2	62560	29668	0	0
2013-04-06 11:37:42	10.9.81.5	172.10.0.8	62561	14052	0	0
2013-04-06 11:37:42	10.9.81.5	172.10.0.7	62561	11187	0	0
2013-04-06 11:37:42	10.9.81.5	172.10.0.2	62561	4864	0	0
2013-04-06 11:37:42	10.9.81.5	172.10.0.2	62559	39771	0	0
2013-04-06 11:37:42	10.9.81.5	172.10.0.4	62654	3389	0	0
2013-04-06 11:37:42	10.9.81.5	172.10.0.7	62559	36781	0	0
2013-04-06 11:37:42	10.9.81.5	172.10.0.4	62559	55856	0	0
2013-04-06 11:37:42	10.9.81.5	172.10.0.3	62559	16941	1	0
2013-04-06 11:37:42	10.9.81.5	172.10.0.2	62559	33076	0	0
2013-04-06 11:37:42	10.9.81.5	172.10.0.8	62559	40281	0	0
2013-04-06 11:37:42	10.9.81.5	172.10.0.7	62559	63345	0	0
2013-04-06 11:37:42	10.9.81.5	172.10.0.9	62560	7227	0	0
2013-04-06 11:37:42	10.9.81.5	172.10.0.8	62560	43286	0	0
2013-04-06 11:37:42	10.9.81.5	172.10.0.7	62560	8306	0	0
2013-04-06 11:37:42	10.9.81.5	172.20.0.6	62560	53869	0	0
2013-04-06 11:37:42	10.9.81.5	172.10.0.8	62560	13375	0	0
2013-04-06 11:37:42	10.9.81.5	172.10.0.2	62706	389	1	0
2013-04-06 11:37:42	10.9.81.5	172.10.0.2	62559	29668	0	0
2013-04-06 11:37:42	10.9.81.5	172.10.0.8	62559	46875	0	0
2013-04-06 11:37:42	10.9.81.5	172.10.0.7	62559	46987	0	0
2013-04-06 11:37:42	10.9.81.5	172.10.0.5	62560	13551	0	0
2013-04-06 11:37:42	10.9.81.5	172.10.0.8	62560	14052	0	0
2013-04-06 11:37:42	10.9.81.5	172.10.0.7	62560	11187	0	0
2013-04-06 11:37:42	10.9.81.5	172.10.0.2	62560	4864	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.5	62559	18759	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.8	62561	11204	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.7	62561	10400	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.2	62559	64444	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.2	62561	65468	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.7	62561	45189	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.8	62561	44248	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.7	62561	56966	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.8	62561	16358	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.7	62561	35579	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.8	62561	54403	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.7	62560	59136	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.2	62561	37860	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.8	62560	11204	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.7	62560	10400	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.2	62561	9975	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.7	62561	2630	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.2	62560	65468	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.5	62560	15004	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.4	62560	63775	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.2	62561	31992	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.3	62559	16626	1	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.8	62561	35400	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.7	62561	20546	0	0
2013-04-06 11:37:43	10.9.81.5	172.20.0.6	62560	46473	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.5	62560	44473	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.2	62561	60784	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.8	62559	11204	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.7	62559	10400	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.2	62560	9975	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.3	62559	55881	1	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.2	62559	65468	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.7	62560	2630	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.7	62559	59136	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.5	62559	15004	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.3	62559	11427	1	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.8	62561	11534	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.7	62561	11514	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.8	62560	54403	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.7	62560	35579	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.8	62560	16358	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.7	62560	56966	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.2	62560	31992	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.2	62561	7794	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.8	62560	44248	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.7	62560	45189	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.2	62560	37860	0	0
2013-04-06 11:37:43	10.9.81.5	172.10.0.4	62655	3389	0	0
2013-04-06 11:37:46	10.9.81.5	172.10.0.7	62560	25146	0	0
2013-04-06 11:37:46	10.9.81.5	172.10.0.8	62561	29130	0	0
2013-04-06 11:37:46	10.9.81.5	172.10.0.7	62561	5756	0	0
2013-04-06 11:37:46	10.9.81.5	172.10.0.7	62559	25146	0	0
2013-04-06 11:37:46	10.9.81.5	172.10.0.8	62560	29130	0	0
2013-04-06 11:37:46	10.9.81.5	172.10.0.7	62560	5756	0	0
2013-04-06 11:37:46	10.9.81.5	172.10.0.4	62560	49157	0	0
2013-04-06 11:37:46	10.9.81.5	172.10.0.8	62559	29130	0	0
2013-04-06 11:37:46	10.9.81.5	172.10.0.7	62559	5756	0	0
2013-04-06 11:37:46	10.9.81.5	172.10.0.2	62709	389	1	0
2013-04-06 11:37:47	10.9.81.5	172.10.0.2	62559	9025	0	0
2013-04-06 11:37:47	10.9.81.5	172.10.0.9	62559	63355	0	0
2013-04-06 11:37:47	10.9.81.5	172.10.0.7	62560	64233	0	0
2013-04-06 11:37:47	10.9.81.5	172.10.0.8	62561	57635	0	0
2013-04-06 11:37:47	10.9.81.5	172.10.0.7	62561	33131	0	0
2013-04-06 11:37:47	10.9.81.5	172.10.0.8	62561	4130	0	0
2013-04-06 11:37:47	10.9.81.5	172.10.0.7	62561	25113	0	0
2013-04-06 11:37:47	10.9.81.5	172.10.0.2	62561	52488	0	0
2013-04-06 11:37:47	10.9.81.5	172.10.0.8	62561	57044	0	0
2013-04-06 11:37:47	10.9.81.5	172.10.0.7	62561	11925	0	0
2013-04-06 11:37:45	10.9.81.5	172.10.0.2	62561	55725	0	0
2013-04-06 11:37:45	10.9.81.5	172.20.0.6	62559	14738	0	0
2013-04-06 11:37:45	10.9.81.5	172.10.0.8	62560	56165	0	0
2013-04-06 11:37:45	10.9.81.5	172.10.0.2	62560	41441	0	0
2013-04-06 11:37:45	10.9.81.5	172.10.0.8	62559	27222	0	0
2013-04-06 11:37:45	10.9.81.5	172.10.0.7	62559	50249	0	0
2013-04-06 11:37:45	10.9.81.5	172.10.0.9	62560	1299	0	0
2013-04-06 11:37:45	10.9.81.5	172.10.0.5	62560	31316	0	0
2013-04-06 11:37:45	10.9.81.5	172.10.0.4	62560	7398	0	0
2013-04-06 11:37:45	10.9.81.5	172.10.0.2	62560	55725	0	0
2013-04-06 11:37:45	10.9.81.5	172.10.0.8	62561	12632	0	0
2013-04-06 11:37:45	10.9.81.5	172.10.0.2	62559	41441	0	0
2013-04-06 11:37:45	10.9.81.5	172.10.0.8	62559	56165	0	0
2013-04-06 11:37:45	10.9.81.5	172.10.0.5	62559	31316	0	0
2013-04-06 11:37:45	10.9.81.5	172.10.0.4	62559	7398	0	0
2013-04-06 11:37:45	10.9.81.5	172.10.0.3	62559	55977	1	0
2013-04-06 11:37:45	10.9.81.5	172.10.0.2	62559	55725	0	0
2013-04-06 11:37:45	10.9.81.5	172.10.0.9	62559	1299	0	0
2013-04-06 11:37:45	10.9.81.5	172.10.0.8	62561	10766	0	0
2013-04-06 11:37:45	10.9.81.5	172.10.0.7	62561	44723	0	0
2013-04-06 11:37:46	10.9.81.5	172.20.0.6	62559	49710	0	0
2013-04-06 11:37:46	10.9.81.5	172.10.0.5	62559	55736	0	0
2013-04-06 11:37:46	10.9.81.5	172.10.0.4	62559	17451	0	0
